document_id,claim_id,split,document_type,available,filename,sha256,source,is_duplicate_hash
DOC-CLM-888582-Product_Image,CLM-888582,train,Product Image,True,product_image_CLM-888582.png,3f97110f27a2349720f37de4ed0234b090ed9ac3be1548d855ad9496078cdc10,synthetic-manifest,False
DOC-CLM-888582-Serial_Number_Evidence,CLM-888582,train,Serial Number Evidence,True,serial_number_evidence_CLM-888582.png,f134d8aec187f63996489336740e8c527e49b5e99a6763256a48b68301240b7e,synthetic-manifest,False
DOC-CLM-888582-Fault_Evidence,CLM-888582,train,Fault Evidence,True,fault_evidence_CLM-888582.png,eb35ba48a7c902b4ad7d218767ea0e5848ad417d8b7c10c0ffbf70f9e55504b5,synthetic-manifest,False
DOC-CLM-888582-Repair_Report,CLM-888582,train,Repair Report,True,repair_report_CLM-888582.png,dc267f9253af50fbe38428b835ad2c205555cb3f115ef3000de9c1781fe66acb,synthetic-manifest,False
DOC-CLM-895782-Purchase_Receipt,CLM-895782,train,Purchase Receipt,True,purchase_receipt_CLM-895782.pdf,a50f7a814ba907c7dbd703a391d1c3136b7b1c403ee6211b12332d70986e9145,synthetic-manifest,False
DOC-CLM-895782-Warranty_Card,CLM-895782,train,Warranty Card,True,warranty_card_CLM-895782.png,cf4d54e91bc8cc98775f045b3b9cea3a1f6ed768812cec493e9dd4c60dfb88a9,synthetic-manifest,False
DOC-CLM-895782-Product_Image,CLM-895782,train,Product Image,True,product_image_CLM-895782.png,08d7ed0816f6ded1b2da4b5e3f8ab34cc57f33908ea3f92808b86ec04d908c8a,synthetic-manifest,False
DOC-CLM-895782-Serial_Number_Evidence,CLM-895782,train,Serial Number Evidence,True,serial_number_evidence_CLM-895782.png,0f4cd99c95f682cb25fc0aae2382837f49a55201240a70d90bc39be96f5b5ccf,synthetic-manifest,False
DOC-CLM-895782-Fault_Evidence,CLM-895782,train,Fault Evidence,True,fault_evidence_CLM-895782.png,61fbaeb9f0023cc7f7311dac28eff4eb771870833f506213384b95f70dcfa965,synthetic-manifest,False
DOC-CLM-895782-Repair_Report,CLM-895782,train,Repair Report,True,repair_report_CLM-895782.png,75473e872ab1416a3880186481649633c55257bd9eb75fc53a820fe857cc00ce,synthetic-manifest,False
DOC-CLM-672919-Purchase_Receipt,CLM-672919,train,Purchase Receipt,True,purchase_receipt_CLM-672919.pdf,88881687e37bac9d2d328ec7a39a1b1e11695258dd1a14c3c0c19202d81c37d2,synthetic-manifest,False
DOC-CLM-672919-Warranty_Card,CLM-672919,train,Warranty Card,True,warranty_card_CLM-672919.png,743d6e9cde5306afb6e9cc9096dfaa9ca8a220d5ca44a84a264422619886b385,synthetic-manifest,False
DOC-CLM-672919-Product_Image,CLM-672919,train,Product Image,True,product_image_CLM-672919.png,e2734571646d35a7f2ee5269003c8e29ff17fd571150afab83f5f579867274d4,synthetic-manifest,False
DOC-CLM-672919-Serial_Number_Evidence,CLM-672919,train,Serial Number Evidence,True,serial_number_evidence_CLM-672919.png,5669af259200cd810db3873090d62fd7f20cc6262ef123d244ac52bde7562f98,synthetic-manifest,False
DOC-CLM-672919-Fault_Evidence,CLM-672919,train,Fault Evidence,True,fault_evidence_CLM-672919.png,201f2438a3b13e6a5af57fc5f9f0a9ed61a1779ab076020ae0be612d0a1609fb,synthetic-manifest,False
DOC-CLM-672919-Repair_Report,CLM-672919,train,Repair Report,True,repair_report_CLM-672919.png,6089d8c2e51ad60354718e9538b2cb14d507483dc85374d74961ef8617b69d4b,synthetic-manifest,False
DOC-CLM-925573-Purchase_Receipt,CLM-925573,train,Purchase Receipt,True,purchase_receipt_CLM-925573.pdf,27918bc9bb9a74dbf6a116b6e1e7b166e2628171e1ac532703ad56d4ad762aa1,synthetic-manifest,False
DOC-CLM-925573-Warranty_Card,CLM-925573,train,Warranty Card,True,warranty_card_CLM-925573.png,7715635a2544912f5aead176763f8dab13dddd612c8b1667b00d15ed53392e93,synthetic-manifest,False
DOC-CLM-925573-Product_Image,CLM-925573,train,Product Image,True,product_image_CLM-925573.png,b691ff086c3c935df9eadda9aee50e3b260598a95e77bc1caca04bd6ed693c4d,synthetic-manifest,False
DOC-CLM-925573-Serial_Number_Evidence,CLM-925573,train,Serial Number Evidence,True,serial_number_evidence_CLM-925573.png,381008127a24eade6f3dbc74e2b3461924f664583a681945706f19735014f9f8,synthetic-manifest,False
DOC-CLM-925573-Fault_Evidence,CLM-925573,train,Fault Evidence,True,fault_evidence_CLM-925573.png,6c25408bc6c5f9d7e64b88b0006c4cba1ca7d22cf92de41c4f41172bd0478ec0,synthetic-manifest,False
DOC-CLM-925573-Repair_Report,CLM-925573,train,Repair Report,True,repair_report_CLM-925573.png,0608a508246c55341257cdbc7ab7da04a74697ae4d321951f2e04424afe1888d,synthetic-manifest,False
DOC-CLM-789200-Purchase_Receipt,CLM-789200,test,Purchase Receipt,True,purchase_receipt_CLM-789200.pdf,5c133409b0121a7fa3497b36d0719bfcbd1fb94055e87d4cc5c5397b53ad1291,synthetic-manifest,False
DOC-CLM-789200-Warranty_Card,CLM-789200,test,Warranty Card,True,warranty_card_CLM-789200.png,8868c5cb35df7e30f68e927313827f3fa9e0510098ec563014694bfb5957e8ee,synthetic-manifest,False
DOC-CLM-789200-Product_Image,CLM-789200,test,Product Image,True,product_image_CLM-789200.png,6815cda6af26f8c4c459d76ce708b4b1516e256135e3eb96c3b5d06358795f6b,synthetic-manifest,False
DOC-CLM-789200-Serial_Number_Evidence,CLM-789200,test,Serial Number Evidence,True,serial_number_evidence_CLM-789200.png,4d2d54d6552da54d126ff3d093fe7f2b0de79d701e52a9b671e78755673d6d2d,synthetic-manifest,False
DOC-CLM-789200-Fault_Evidence,CLM-789200,test,Fault Evidence,True,fault_evidence_CLM-789200.png,74fb7576dc416eaf5e0e63c5af3e080ebbb371515ab95e619a967a9a0f14b524,synthetic-manifest,False
DOC-CLM-789200-Repair_Report,CLM-789200,test,Repair Report,True,repair_report_CLM-789200.png,2b186c15ef9d8e081a9bfde24b717dbc521565b8f3ecda5826c03567c390f17c,synthetic-manifest,False
DOC-CLM-180912-Purchase_Receipt,CLM-180912,train,Purchase Receipt,True,purchase_receipt_CLM-180912.pdf,fd58b130205a2c491155d85f76d98b8cae4047fd303bbd31dfaf72db66dbb2dc,synthetic-manifest,False
DOC-CLM-180912-Warranty_Card,CLM-180912,train,Warranty Card,True,warranty_card_CLM-180912.png,cdfb7c0d34a827553c641fdd49b223ca393508f9b5973d685259bb8846356419,synthetic-manifest,False
DOC-CLM-180912-Product_Image,CLM-180912,train,Product Image,True,product_image_CLM-180912.png,2416fc8f4e1a053741d15a2828e83205d97c8df73e71d9bec96bbe7ac066846c,synthetic-manifest,False
DOC-CLM-180912-Serial_Number_Evidence,CLM-180912,train,Serial Number Evidence,True,serial_number_evidence_CLM-180912.png,42e7f1862b3ea38dee7287021abb4e78654ac0dcaa94ac0acae7f42d50a6a689,synthetic-manifest,False
DOC-CLM-180912-Fault_Evidence,CLM-180912,train,Fault Evidence,True,fault_evidence_CLM-180912.png,8fc5d4e851e0d7de766dfecb49885c76e7e08b1fe6c9c8d568a8fc88e4088f81,synthetic-manifest,False
DOC-CLM-180912-Repair_Report,CLM-180912,train,Repair Report,True,repair_report_CLM-180912.png,8d4dc977a2a08472404db93994d76663323e8f831ab2e298753b520c29564e55,synthetic-manifest,False
DOC-CLM-535453-Purchase_Receipt,CLM-535453,test,Purchase Receipt,True,purchase_receipt_CLM-535453.pdf,2416b1bac5d5e14c108ace391ce16d6cb868ae4e4a782c36e902b44fdd9fcea3,synthetic-manifest,False
DOC-CLM-535453-Warranty_Card,CLM-535453,test,Warranty Card,True,warranty_card_CLM-535453.png,27e51da0ec807f47d6921191d2ee57c9fbd6c6448d121601a132bf38f829fb10,synthetic-manifest,False
DOC-CLM-535453-Product_Image,CLM-535453,test,Product Image,True,product_image_CLM-535453.png,8ba25383179d2fe4c3f14093edf954884397e1543877ff3a9df45b2bef51de4c,synthetic-manifest,False
DOC-CLM-535453-Serial_Number_Evidence,CLM-535453,test,Serial Number Evidence,True,serial_number_evidence_CLM-535453.png,86a386e64aa5a24e0e0a8e17e76ee85cb3d3e4009beba6eda49e916e4e622ec4,synthetic-manifest,False
DOC-CLM-535453-Fault_Evidence,CLM-535453,test,Fault Evidence,True,fault_evidence_CLM-535453.png,71c412563a8e16f685de262e87f4ea0b8868d030664c0a06e42c96481d948b43,synthetic-manifest,False
DOC-CLM-535453-Repair_Report,CLM-535453,test,Repair Report,True,repair_report_CLM-535453.png,3e2e1ec445e8e73e9b36a7ab9d0dfae0b3af5184ba978df40f87ced34103478d,synthetic-manifest,False
DOC-CLM-200853-Purchase_Receipt,CLM-200853,validation,Purchase Receipt,True,purchase_receipt_CLM-200853.pdf,863624a12c8c0dd3135fa198815444032347033bc7c7df6f4d5f08a2c41441f4,synthetic-manifest,False
DOC-CLM-200853-Warranty_Card,CLM-200853,validation,Warranty Card,True,warranty_card_CLM-200853.png,11656ecdfa56947e8eb2e8e0457c07429e41a146936a58c99a7c4c3270002daf,synthetic-manifest,False
DOC-CLM-200853-Product_Image,CLM-200853,validation,Product Image,True,product_image_CLM-200853.png,b1928e82220d7e96f87ece007e81b50967e34581f94f93ecd7a29131d4a8b798,synthetic-manifest,False
DOC-CLM-200853-Serial_Number_Evidence,CLM-200853,validation,Serial Number Evidence,True,serial_number_evidence_CLM-200853.png,2b820d8cf9bc5cfa30a0e45b51333f1f03e763c8b6487f374fc9d935e3ab97e3,synthetic-manifest,False
DOC-CLM-200853-Fault_Evidence,CLM-200853,validation,Fault Evidence,True,fault_evidence_CLM-200853.png,aca05c6710f6e39b92331ada4ecba2c4aaa6fd8a9087e3c9743e454812c81ec1,synthetic-manifest,False
DOC-CLM-200853-Repair_Report,CLM-200853,validation,Repair Report,True,repair_report_CLM-200853.png,80f43fc0a8298719c7ae66f7090ed3aba9e552c1662c75e8852566c3b7466239,synthetic-manifest,False
DOC-CLM-471704-Purchase_Receipt,CLM-471704,train,Purchase Receipt,True,purchase_receipt_CLM-471704.pdf,5353741a2c8b70a5c0df5e93ec9768c9b110a379fa84884b710ed926e485c4b7,synthetic-manifest,False
DOC-CLM-471704-Warranty_Card,CLM-471704,train,Warranty Card,True,warranty_card_CLM-471704.png,9f63810715ce7295f0bddb24c8c7e7e8b13487f7deecd7a4a1fb1cc222e58d13,synthetic-manifest,False
DOC-CLM-471704-Product_Image,CLM-471704,train,Product Image,True,product_image_CLM-471704.png,54de0265d27f8b866556c9e67e71782f1fdac99102d3bd42f8f58532b92efbd9,synthetic-manifest,False
DOC-CLM-471704-Serial_Number_Evidence,CLM-471704,train,Serial Number Evidence,True,serial_number_evidence_CLM-471704.png,c08254802c433eec42561a2f31f4887474216a0c38cfdfefdcb6f9bcfe718700,synthetic-manifest,False
DOC-CLM-471704-Fault_Evidence,CLM-471704,train,Fault Evidence,True,fault_evidence_CLM-471704.png,3229926e95926316e5ef03666f9f72f8b5327524f22f9d4f746e4da5cbabb90d,synthetic-manifest,False
DOC-CLM-471704-Repair_Report,CLM-471704,train,Repair Report,True,repair_report_CLM-471704.png,15a70dc9bde647742287c5f4b50aa063bca5f33e4ef0efe8e53c609023d8c9ce,synthetic-manifest,False
DOC-CLM-335513-Purchase_Receipt,CLM-335513,train,Purchase Receipt,True,purchase_receipt_CLM-335513.pdf,14c6c50a8853afb9716e354c9d43fc4743bca7cc393554aa7582e6f862db41d5,synthetic-manifest,False
DOC-CLM-335513-Warranty_Card,CLM-335513,train,Warranty Card,True,warranty_card_CLM-335513.png,cbd893c74821f62c46d5e09909df5848fcd25faeeb23fb77196af91d41fb6121,synthetic-manifest,False
DOC-CLM-335513-Product_Image,CLM-335513,train,Product Image,True,product_image_CLM-335513.png,5fc9a5716f92abd0ddc2c8c21b402e9c09913492571b1e65b072dac8b752e07e,synthetic-manifest,False
DOC-CLM-335513-Serial_Number_Evidence,CLM-335513,train,Serial Number Evidence,True,serial_number_evidence_CLM-335513.png,8f15b6a063efff570033e8cdd0e67fb75eaa3e04bf5aee1fd35e3f09273ab7e2,synthetic-manifest,False
DOC-CLM-335513-Fault_Evidence,CLM-335513,train,Fault Evidence,True,fault_evidence_CLM-335513.png,8048f2d0c100125e3e276d0a69e5286e347cae80b4ca5fbb47939e54558d3979,synthetic-manifest,False
DOC-CLM-335513-Repair_Report,CLM-335513,train,Repair Report,True,repair_report_CLM-335513.png,d8c6e6928d4e0c34be3f9fa7bf89f641788433b59fe2ac623aa6ed11fcc22dd1,synthetic-manifest,False
DOC-CLM-806541-Purchase_Receipt,CLM-806541,train,Purchase Receipt,True,purchase_receipt_CLM-806541.pdf,fc31da936391293ef6ed594814256b6aeb500072c900a1714535c88892b7d285,synthetic-manifest,True
DOC-CLM-806541-Warranty_Card,CLM-806541,train,Warranty Card,True,warranty_card_CLM-806541.png,885cc638d0d72367599ef494915bc4750924f4ed4169d58232a615fe7a7f21de,synthetic-manifest,True
DOC-CLM-806541-Product_Image,CLM-806541,train,Product Image,True,product_image_CLM-806541.png,1209c1662d122ba6100c021a0be8d297d30b08fac9d8eeca9c20bc165a573d09,synthetic-manifest,True
DOC-CLM-806541-Serial_Number_Evidence,CLM-806541,train,Serial Number Evidence,True,serial_number_evidence_CLM-806541.png,55b5fcf0b2e4dfe581b93a9bc0bc46e45ad9376378a199b4b92b0aa8d3dc7a8d,synthetic-manifest,True
DOC-CLM-806541-Fault_Evidence,CLM-806541,train,Fault Evidence,True,fault_evidence_CLM-806541.png,c473627f0da5a78e9f7f86dd91e340d0de30c9f9adc49199d76eefb90acd7f3d,synthetic-manifest,True
DOC-CLM-806541-Repair_Report,CLM-806541,train,Repair Report,True,repair_report_CLM-806541.png,79bb8c1a37b2580c0f72fa7741f8503cdc67bbf567e3898ba600e3febc9d845a,synthetic-manifest,True
DOC-CLM-624385-Purchase_Receipt,CLM-624385,train,Purchase Receipt,True,purchase_receipt_CLM-624385.pdf,ee69a693f6e3495fe4c1debf4703b1e4c9cdef01589ad2a5ce25fc0bfd7cd100,synthetic-manifest,False
DOC-CLM-624385-Warranty_Card,CLM-624385,train,Warranty Card,True,warranty_card_CLM-624385.png,7e1ac8f273a93663f99b856d6ca0407a99c5b67854f84e9a3a98b644cc2ec076,synthetic-manifest,False
DOC-CLM-624385-Product_Image,CLM-624385,train,Product Image,True,product_image_CLM-624385.png,2d60b88caf403e2d8e1d8aa5adaeccea57da85798aad73073817a73ada0a3992,synthetic-manifest,False
DOC-CLM-624385-Serial_Number_Evidence,CLM-624385,train,Serial Number Evidence,True,serial_number_evidence_CLM-624385.png,78decd57986222d76b875ab1f468e30715eb7694bc2657365cff508019abeac2,synthetic-manifest,False
DOC-CLM-624385-Fault_Evidence,CLM-624385,train,Fault Evidence,True,fault_evidence_CLM-624385.png,9f3cff62500cf16b0235128b74e38bed628319eb666532090ba184012a2c1782,synthetic-manifest,False
DOC-CLM-624385-Repair_Report,CLM-624385,train,Repair Report,True,repair_report_CLM-624385.png,f4329f117e3e37e88ebeb0adadf2bea0cd6b56e91b0f049590eadcdba9d13b39,synthetic-manifest,False
DOC-CLM-187348-Purchase_Receipt,CLM-187348,test,Purchase Receipt,True,purchase_receipt_CLM-187348.pdf,e7e4c8b91b38294394b7b3469d86c09c5bc9fe0cc1fa833c724318e6264fa24e,synthetic-manifest,False
DOC-CLM-187348-Warranty_Card,CLM-187348,test,Warranty Card,True,warranty_card_CLM-187348.png,e729b573a04ac76c5837ff93ae98439c31364326cfa941b4999411e95729be78,synthetic-manifest,False
DOC-CLM-187348-Product_Image,CLM-187348,test,Product Image,True,product_image_CLM-187348.png,fa2695e934815d4059efe1052ddacb9c23d66fbbcd1dd62f89059581eea2ce48,synthetic-manifest,False
DOC-CLM-187348-Serial_Number_Evidence,CLM-187348,test,Serial Number Evidence,True,serial_number_evidence_CLM-187348.png,4ab35383a21d692f18917a941dfb52781d96376baf9d1228f9fe1bbae70e6d9b,synthetic-manifest,False
DOC-CLM-187348-Fault_Evidence,CLM-187348,test,Fault Evidence,True,fault_evidence_CLM-187348.png,b498b8c83492b5d2b8601c6b514b07ec34f08d3af9294761168b14baa7dba464,synthetic-manifest,False
DOC-CLM-187348-Repair_Report,CLM-187348,test,Repair Report,True,repair_report_CLM-187348.png,565dfaf9879c3d911012b01948efb26a88b8ebb9ffce34be3fe79fd94fac178b,synthetic-manifest,False
DOC-CLM-206436-Purchase_Receipt,CLM-206436,test,Purchase Receipt,True,purchase_receipt_CLM-206436.pdf,7ec7cbce57978baac3d0f8b68351976daec55d8505964f321c9f5fc88678a5ac,synthetic-manifest,False
DOC-CLM-206436-Warranty_Card,CLM-206436,test,Warranty Card,True,warranty_card_CLM-206436.png,47e42ec0046ec94fc8880c8145868ead7bb940bbdd10b7507df0c1cc615378fa,synthetic-manifest,False
DOC-CLM-206436-Product_Image,CLM-206436,test,Product Image,True,product_image_CLM-206436.png,a4c656f196d63eb9a923eeaad885e2600414c2b0773edd129df3f2b0368e0a09,synthetic-manifest,False
DOC-CLM-206436-Serial_Number_Evidence,CLM-206436,test,Serial Number Evidence,True,serial_number_evidence_CLM-206436.png,eebe3b2d52ef11dbfa90d505d53d02f29ad25fbf893ce0fb8a76bfbfc003837c,synthetic-manifest,False
DOC-CLM-206436-Fault_Evidence,CLM-206436,test,Fault Evidence,True,fault_evidence_CLM-206436.png,7ca2ec2a153e92e7f7551e4d17a8a79710674e45ea31630b99ecc39e31a1c222,synthetic-manifest,False
DOC-CLM-206436-Repair_Report,CLM-206436,test,Repair Report,True,repair_report_CLM-206436.png,c129cbfc58e0e92581a8e5117a51b2c19ca0744801d9ae8dea219306a7953d87,synthetic-manifest,False
DOC-CLM-512773-Purchase_Receipt,CLM-512773,train,Purchase Receipt,True,purchase_receipt_CLM-512773.pdf,aa5a0cb50d3403b09234e9db612bf49f5a212f03bc838609c2484f4ac80cbe55,synthetic-manifest,False
DOC-CLM-512773-Warranty_Card,CLM-512773,train,Warranty Card,True,warranty_card_CLM-512773.png,db930c1260ebbe67ce837755e12e7c65faa9f96fe04ec5ec7e031579a3afd3c3,synthetic-manifest,False
DOC-CLM-512773-Product_Image,CLM-512773,train,Product Image,True,product_image_CLM-512773.png,e620933d1527b4f1adbc5acc6145462f77ac716a7fa099a80d017347d6e22c46,synthetic-manifest,False
DOC-CLM-512773-Serial_Number_Evidence,CLM-512773,train,Serial Number Evidence,True,serial_number_evidence_CLM-512773.png,9cc823f623407d9244bf8ad57b33fc6ce6dfdfcb158fd7f216acfbcb842a02c7,synthetic-manifest,False
DOC-CLM-512773-Fault_Evidence,CLM-512773,train,Fault Evidence,True,fault_evidence_CLM-512773.png,38006d7177debf682a220c302ad6a7fb43927c27a8b3ba3ae0ba8a6228b55bc0,synthetic-manifest,False
DOC-CLM-512773-Repair_Report,CLM-512773,train,Repair Report,True,repair_report_CLM-512773.png,d5f7143f25e859577f9756b4b9ccfe7730a9138c9040351e6d5563983913cace,synthetic-manifest,False
DOC-CLM-919579-Purchase_Receipt,CLM-919579,test,Purchase Receipt,True,purchase_receipt_CLM-919579.pdf,13be65e4ed7b0cad1a5b28422354f6002ce031cf8155af9c4cca6f8f29a91d87,synthetic-manifest,False
DOC-CLM-919579-Warranty_Card,CLM-919579,test,Warranty Card,True,warranty_card_CLM-919579.png,782109290c1e2c471b4b93294c731bab81f0f8e45cd4f461e6cd20df0e15bf85,synthetic-manifest,False
DOC-CLM-919579-Product_Image,CLM-919579,test,Product Image,True,product_image_CLM-919579.png,82042398c090d7de8179e5218448aeaa6bc3255bbdaecdabf7bfd4524878915f,synthetic-manifest,False
DOC-CLM-919579-Serial_Number_Evidence,CLM-919579,test,Serial Number Evidence,True,serial_number_evidence_CLM-919579.png,cc6e5530b0254190d4a90f6d7efe8a1b1aeab41cf2387396c5bb9ea7b8a242bc,synthetic-manifest,False
DOC-CLM-919579-Fault_Evidence,CLM-919579,test,Fault Evidence,True,fault_evidence_CLM-919579.png,b716dffe250bf925bb927c966d547ae6f9d8fdbd036df184cacd731df57f1281,synthetic-manifest,False
DOC-CLM-919579-Repair_Report,CLM-919579,test,Repair Report,True,repair_report_CLM-919579.png,9afd05fa3aaf3842a628768517045a671ab0259c0d0f45b2a6a848aba9a1a366,synthetic-manifest,False
DOC-CLM-640298-Purchase_Receipt,CLM-640298,validation,Purchase Receipt,True,purchase_receipt_CLM-640298.pdf,22a9875c3de2d07e7d812ed3f52eb071ed804ff81581a5fce0baace3a229eba6,synthetic-manifest,False
DOC-CLM-640298-Warranty_Card,CLM-640298,validation,Warranty Card,True,warranty_card_CLM-640298.png,9c42d7a1c4ddd81802289d071443615f88f318f708e00752908471360f362562,synthetic-manifest,False
DOC-CLM-640298-Product_Image,CLM-640298,validation,Product Image,True,product_image_CLM-640298.png,53d1b3b6cf9b2ca43f4d091203da3a6635ad83090c3788226efe7d9131039cf3,synthetic-manifest,False
DOC-CLM-640298-Serial_Number_Evidence,CLM-640298,validation,Serial Number Evidence,True,serial_number_evidence_CLM-640298.png,530d6d4b74e8564083d7bd6e22f9b31aae7f4e04924974084b5bba5a1f4cb335,synthetic-manifest,False
DOC-CLM-640298-Fault_Evidence,CLM-640298,validation,Fault Evidence,True,fault_evidence_CLM-640298.png,3a3c194cac5cf12963b7915bb619e5d897c8874f00a0e870b54fb29781306d4a,synthetic-manifest,False
DOC-CLM-640298-Repair_Report,CLM-640298,validation,Repair Report,True,repair_report_CLM-640298.png,7677cc58f0d3f0bac3fa52adf6cd7d38d33259f0ee1f8be0e043451508246f8b,synthetic-manifest,False
DOC-CLM-787633-Purchase_Receipt,CLM-787633,train,Purchase Receipt,True,purchase_receipt_CLM-787633.pdf,1cc8ae0c0c3d6cf38126b59b5b20d5aaf0f22b3c9a474899862a37cd976924de,synthetic-manifest,False
DOC-CLM-787633-Warranty_Card,CLM-787633,train,Warranty Card,True,warranty_card_CLM-787633.png,a8b1d7f5f170d6db715ebc8c21832ccd7c832c2886b82d3682ff51a5f9c8c108,synthetic-manifest,False
DOC-CLM-787633-Product_Image,CLM-787633,train,Product Image,True,product_image_CLM-787633.png,02cef2bc9856ccdd3404af4a29a57e2636a2717babc6e265cfc0eaf739e9b1c9,synthetic-manifest,False
DOC-CLM-787633-Serial_Number_Evidence,CLM-787633,train,Serial Number Evidence,True,serial_number_evidence_CLM-787633.png,1edd9dc02bef323dc379677b76277cbaf92da2569bfa5465269d19b408c59f23,synthetic-manifest,False
DOC-CLM-787633-Fault_Evidence,CLM-787633,train,Fault Evidence,True,fault_evidence_CLM-787633.png,9c458244e0a1df60e98fc092d1130c11787fa93d51f61faf1d9e376c0530fbbb,synthetic-manifest,False
DOC-CLM-787633-Repair_Report,CLM-787633,train,Repair Report,True,repair_report_CLM-787633.png,ac2b5b6ecaba719687cd1b68d98b2f0c1b3df8118e84f1740a61bd37d8622267,synthetic-manifest,False
DOC-CLM-306290-Purchase_Receipt,CLM-306290,train,Purchase Receipt,True,purchase_receipt_CLM-306290.pdf,8ea30f7a1f9505b589905887a0f53c53cab618cc7e2f2a5c9fffb49687d83872,synthetic-manifest,False
DOC-CLM-306290-Warranty_Card,CLM-306290,train,Warranty Card,True,warranty_card_CLM-306290.png,ed9ee2bd2bd6a0c7c798346b659c12e50d4f9a8deda99b33492e05bc375202ac,synthetic-manifest,False
DOC-CLM-306290-Product_Image,CLM-306290,train,Product Image,True,product_image_CLM-306290.png,8601e230b800c8444ecc6c318d4a704f756e5d7286b8f7d73173edcf88da7e3d,synthetic-manifest,False
DOC-CLM-306290-Serial_Number_Evidence,CLM-306290,train,Serial Number Evidence,True,serial_number_evidence_CLM-306290.png,fb98f790896ce5dc74500c7245993d03a82a30abdeaa13f26f9ffad9e9cd6911,synthetic-manifest,False
DOC-CLM-306290-Fault_Evidence,CLM-306290,train,Fault Evidence,True,fault_evidence_CLM-306290.png,e2bc1d3dd587fec9fb96f6e3c330284a13631b051cb2cd5fac43804e70407f07,synthetic-manifest,False
DOC-CLM-306290-Repair_Report,CLM-306290,train,Repair Report,True,repair_report_CLM-306290.png,f72f68eabfd3f725ceaa1b7f717a5bbb2e7ea518f3e5bf5f45d645f76065d8ab,synthetic-manifest,False
DOC-CLM-828380-Purchase_Receipt,CLM-828380,train,Purchase Receipt,True,purchase_receipt_CLM-828380.pdf,71952b62427044208497523a3abb7dc63791727aa9e0688a514e8fe9a1c5297f,synthetic-manifest,False
DOC-CLM-828380-Warranty_Card,CLM-828380,train,Warranty Card,True,warranty_card_CLM-828380.png,043a34c7ec5d449427be8cdf9f4b540e183b09ea5b146ddd1530ffcfa0041f76,synthetic-manifest,False
DOC-CLM-828380-Product_Image,CLM-828380,train,Product Image,True,product_image_CLM-828380.png,6bc7b70afb4917c27cc44a99bf3ef71cd71e29e6d27ebd8357e0d4361deaf335,synthetic-manifest,False
DOC-CLM-828380-Serial_Number_Evidence,CLM-828380,train,Serial Number Evidence,True,serial_number_evidence_CLM-828380.png,86c73f44facbf39a28cbef4e2a915f7040ed67bcf2c44c90904a675d6cd60cf6,synthetic-manifest,False
DOC-CLM-828380-Fault_Evidence,CLM-828380,train,Fault Evidence,True,fault_evidence_CLM-828380.png,3e635fe0e039bdb07e375e21bd50ccf2f64a806a2220715c9a5c87b11321ec29,synthetic-manifest,False
DOC-CLM-828380-Repair_Report,CLM-828380,train,Repair Report,True,repair_report_CLM-828380.png,8d9613df6678217f6e710c1ff06ba9f281848df4a10f47094312c1fa889f3d3b,synthetic-manifest,False
DOC-CLM-584342-Purchase_Receipt,CLM-584342,validation,Purchase Receipt,True,purchase_receipt_CLM-584342.pdf,246b3211594a94e006db1176513f251b7364e21e093d1d49d216df77d7cb27ba,synthetic-manifest,True
DOC-CLM-584342-Warranty_Card,CLM-584342,validation,Warranty Card,True,warranty_card_CLM-584342.png,d1c40ee9b0b36f97d2065fa1349751f82531e8950add939971fa905be85226b2,synthetic-manifest,True
DOC-CLM-584342-Product_Image,CLM-584342,validation,Product Image,True,product_image_CLM-584342.png,80803c9cdb32e7d22746efb6016815fefdef93d2dd1f4d8f23da01529257eb8e,synthetic-manifest,True
DOC-CLM-584342-Serial_Number_Evidence,CLM-584342,validation,Serial Number Evidence,True,serial_number_evidence_CLM-584342.png,bff45cb99041252c9889c2a47154f2b63e83b608c12a4bfb913184a7ead3275e,synthetic-manifest,True
DOC-CLM-584342-Fault_Evidence,CLM-584342,validation,Fault Evidence,True,fault_evidence_CLM-584342.png,0dfc02bf471008549a31c02650bcf7dd262a62bf13693bb69121b5b04817d31f,synthetic-manifest,True
DOC-CLM-584342-Repair_Report,CLM-584342,validation,Repair Report,True,repair_report_CLM-584342.png,9abb4c278f22e54537133a46fd9b0ebeaef5e4239c487f1850d29edc6125028e,synthetic-manifest,True
DOC-CLM-192677-Purchase_Receipt,CLM-192677,validation,Purchase Receipt,True,purchase_receipt_CLM-192677.pdf,25bc003c64b7ecfa86280d57fa0cd09daa98ee8b0c2e102660aa0c1dacadb2ea,synthetic-manifest,False
DOC-CLM-192677-Warranty_Card,CLM-192677,validation,Warranty Card,True,warranty_card_CLM-192677.png,1ca53d33c66ab5174cedf4f91c6246c8aab11f62427e2be4c50aedb679b1ff00,synthetic-manifest,False
DOC-CLM-192677-Product_Image,CLM-192677,validation,Product Image,True,product_image_CLM-192677.png,45f4e1f9a7a9cbf02eae5647a8ea5b27048347d83eb57dd04887c2ff46a0aba7,synthetic-manifest,False
DOC-CLM-192677-Serial_Number_Evidence,CLM-192677,validation,Serial Number Evidence,False,,,synthetic-manifest,False
DOC-CLM-192677-Fault_Evidence,CLM-192677,validation,Fault Evidence,True,fault_evidence_CLM-192677.png,d2bcc7d08a1d7a6d56801c639facf91d81ac3ce3c16dd95268c6056aeb178316,synthetic-manifest,False
